date,product_id,category,demand,price,has_promotion,is_holiday,day_of_week,month,temperature,competitor_price,stock_level
2022-04-17,PROD_047,Home & Garden,235,52.89,0,0,6,4,80.1,54.47,854
2022-04-18,PROD_047,Home & Garden,460,56.77,0,0,0,4,77.2,63.12,270
2022-04-19,PROD_047,Home & Garden,331,17.46,0,0,1,4,79.2,20.0,604
2022-04-20,PROD_047,Home & Garden,598,24.94,1,0,2,4,86.1,23.7,304
2022-04-21,PROD_047,Home & Garden,449,71.84,0,0,3,4,80.9,75.72,995
2022-04-22,PROD_047,Home & Garden,360,17.08,0,0,4,4,75.5,17.58,215
2022-04-23,PROD_047,Home & Garden,283,89.3,0,0,5,4,79.6,98.24,759
2022-04-24,PROD_047,Home & Garden,277,12.2,0,0,6,4,80.6,12.29,453
2022-04-25,PROD_047,Home & Garden,405,44.38,0,0,0,4,88.3,51.0,408
2022-04-26,PROD_047,Home & Garden,421,44.95,0,0,1,4,84.7,46.34,844
2022-04-27,PROD_047,Home & Garden,339,88.06,0,0,2,4,83.3,95.42,555
2022-04-28,PROD_047,Home & Garden,307,49.82,0,0,3,4,82.0,51.14,966
2022-04-29,PROD_047,Home & Garden,412,88.21,0,0,4,4,86.0,84.9,285
2022-04-30,PROD_047,Home & Garden,215,46.76,0,0,5,4,86.2,50.72,692
2022-05-01,PROD_047,Home & Garden,265,52.08,0,0,6,5,81.5,51.82,516
2022-05-02,PROD_047,Home & Garden,398,64.74,0,0,0,5,76.8,70.36,959
2022-05-03,PROD_047,Home & Garden,399,65.93,0,0,1,5,82.4,63.58,292
2022-05-04,PROD_047,Home & Garden,385,101.69,0,0,2,5,73.2,98.27,633
2022-05-05,PROD_047,Home & Garden,514,82.64,1,0,3,5,72.1,87.38,440
2022-05-06,PROD_047,Home & Garden,421,64.16,0,0,4,5,75.2,62.43,495
2022-05-07,PROD_047,Home & Garden,235,85.95,0,0,5,5,77.6,98.46,502
2022-05-08,PROD_047,Home & Garden,299,72.59,0,0,6,5,68.4,74.22,966
2022-05-09,PROD_047,Home & Garden,317,13.18,0,0,0,5,78.1,14.65,724
2022-05-10,PROD_047,Home & Garden,390,60.47,0,0,1,5,70.0,58.4,725
2022-05-11,PROD_047,Home & Garden,530,31.01,1,0,2,5,69.4,29.72,136
2022-05-12,PROD_047,Home & Garden,351,87.61,0,0,3,5,69.6,97.05,800
2022-05-13,PROD_047,Home & Garden,352,24.63,0,0,4,5,76.7,24.4,380
2022-05-14,PROD_047,Home & Garden,263,41.62,0,0,5,5,74.6,42.96,387
2022-05-15,PROD_047,Home & Garden,267,92.99,0,0,6,5,77.2,100.75,346
2022-05-16,PROD_047,Home & Garden,466,61.52,1,0,0,5,75.8,67.36,716
2022-05-17,PROD_047,Home & Garden,386,25.94,1,0,1,5,77.6,26.82,234
2022-05-18,PROD_047,Home & Garden,424,11.19,0,0,2,5,75.9,11.14,955
2022-05-19,PROD_047,Home & Garden,356,68.22,0,0,3,5,76.9,68.75,667
2022-05-20,PROD_047,Home & Garden,376,65.53,0,0,4,5,66.4,64.17,112
2022-05-21,PROD_047,Home & Garden,226,98.31,0,0,5,5,72.5,97.7,839
2022-05-22,PROD_047,Home & Garden,254,101.46,0,0,6,5,71.5,111.52,184
2022-05-23,PROD_047,Home & Garden,345,42.5,1,0,0,5,76.2,43.72,713
2022-05-24,PROD_047,Home & Garden,438,16.34,0,0,1,5,75.8,17.3,257
2022-05-25,PROD_047,Home & Garden,285,86.5,0,0,2,5,71.7,86.43,477
2022-05-26,PROD_047,Home & Garden,250,83.38,0,0,3,5,79.7,81.06,808
2022-05-27,PROD_047,Home & Garden,264,16.33,0,0,4,5,75.5,16.49,616
2022-05-28,PROD_047,Home & Garden,193,29.96,0,0,5,5,65.6,32.79,187
2022-05-29,PROD_047,Home & Garden,228,43.02,1,0,6,5,77.3,41.99,164
2022-05-30,PROD_047,Home & Garden,285,62.61,0,0,0,5,65.6,59.76,991
2022-05-31,PROD_047,Home & Garden,335,88.97,0,0,1,5,70.4,87.39,666
2022-06-01,PROD_047,Home & Garden,261,61.64,0,0,2,6,65.9,64.44,559
2022-06-02,PROD_047,Home & Garden,286,31.14,0,0,3,6,69.7,31.05,615
2022-06-03,PROD_047,Home & Garden,340,57.61,1,0,4,6,77.3,57.14,408
2022-06-04,PROD_047,Home & Garden,249,78.84,0,0,5,6,74.6,77.39,570
2022-06-05,PROD_047,Home & Garden,247,39.97,0,0,6,6,65.7,39.18,231
2022-06-06,PROD_047,Home & Garden,346,94.17,0,0,0,6,69.1,97.07,323
2022-06-07,PROD_047,Home & Garden,415,88.58,0,0,1,6,69.3,93.61,360
2022-06-08,PROD_047,Home & Garden,362,67.75,0,0,2,6,57.9,76.91,850
2022-06-09,PROD_047,Home & Garden,282,78.05,0,0,3,6,64.4,89.71,753
2022-06-10,PROD_047,Home & Garden,596,45.49,1,0,4,6,66.5,45.26,828
2022-06-11,PROD_047,Home & Garden,189,42.27,0,0,5,6,72.2,44.29,632
2022-06-12,PROD_047,Home & Garden,233,29.92,0,0,6,6,63.8,31.65,719
2022-06-13,PROD_047,Home & Garden,356,36.45,0,0,0,6,66.2,35.21,482
2022-06-14,PROD_047,Home & Garden,348,66.22,1,0,1,6,62.1,63.91,578
2022-06-15,PROD_047,Home & Garden,311,45.72,0,0,2,6,67.4,49.2,374
2022-06-16,PROD_047,Home & Garden,359,10.53,0,0,3,6,64.2,10.67,720
2022-06-17,PROD_047,Home & Garden,336,38.91,0,0,4,6,68.6,40.63,541
2022-06-18,PROD_047,Home & Garden,192,19.93,0,0,5,6,73.8,19.99,444
2022-06-19,PROD_047,Home & Garden,271,32.52,0,0,6,6,63.4,36.14,456
2022-06-20,PROD_047,Home & Garden,218,82.95,0,0,0,6,67.1,88.19,688
2022-06-21,PROD_047,Home & Garden,345,103.2,0,0,1,6,64.9,110.19,741
2022-06-22,PROD_047,Home & Garden,394,79.0,1,0,2,6,66.3,79.94,692
2022-06-23,PROD_047,Home & Garden,248,53.19,0,0,3,6,57.2,51.01,819
2022-06-24,PROD_047,Home & Garden,342,10.42,0,0,4,6,63.0,11.93,660
2022-06-25,PROD_047,Home & Garden,217,76.48,0,0,5,6,66.3,78.34,288
2022-06-26,PROD_047,Home & Garden,201,19.98,1,0,6,6,59.2,21.9,716
2022-06-27,PROD_047,Home & Garden,291,70.2,0,0,0,6,63.4,67.42,763
2022-06-28,PROD_047,Home & Garden,324,50.27,0,0,1,6,71.4,49.71,647
2022-06-29,PROD_047,Home & Garden,391,50.37,0,0,2,6,66.1,50.0,293
2022-06-30,PROD_047,Home & Garden,344,80.45,0,0,3,6,61.5,87.47,403
2022-07-01,PROD_047,Home & Garden,398,51.86,0,0,4,7,65.4,51.33,306
2022-07-02,PROD_047,Home & Garden,236,41.77,0,0,5,7,55.5,44.54,940
2022-07-03,PROD_047,Home & Garden,223,49.45,0,0,6,7,60.2,51.31,260
2022-07-04,PROD_047,Home & Garden,462,75.25,1,1,0,7,54.0,81.59,323
2022-07-05,PROD_047,Home & Garden,316,87.59,0,0,1,7,61.3,93.78,504
2022-07-06,PROD_047,Home & Garden,430,53.21,0,0,2,7,52.5,58.51,207
2022-07-07,PROD_047,Home & Garden,339,16.45,0,0,3,7,54.3,18.49,418
2022-07-08,PROD_047,Home & Garden,303,72.95,0,0,4,7,55.3,73.24,455
2022-07-09,PROD_047,Home & Garden,176,83.63,0,0,5,7,66.1,90.24,542
2022-07-10,PROD_047,Home & Garden,152,21.01,0,0,6,7,58.0,23.18,288
2022-07-11,PROD_047,Home & Garden,254,66.79,0,0,0,7,64.4,68.17,394
2022-07-12,PROD_047,Home & Garden,258,74.76,0,0,1,7,50.1,80.18,140
2022-07-13,PROD_047,Home & Garden,290,99.81,0,0,2,7,50.8,113.38,485
2022-07-14,PROD_047,Home & Garden,277,53.88,0,0,3,7,61.3,60.2,355
2022-07-15,PROD_047,Home & Garden,357,74.45,1,0,4,7,56.0,76.3,745
2022-07-16,PROD_047,Home & Garden,174,69.85,0,0,5,7,52.9,74.64,757
2022-07-17,PROD_047,Home & Garden,196,65.14,0,0,6,7,59.1,63.39,913
2022-07-18,PROD_047,Home & Garden,363,100.3,0,0,0,7,53.4,98.34,230
2022-07-19,PROD_047,Home & Garden,287,58.37,0,0,1,7,55.7,56.38,683
2022-07-20,PROD_047,Home & Garden,268,58.25,0,0,2,7,50.5,59.66,215
2022-07-21,PROD_047,Home & Garden,291,30.95,1,0,3,7,59.3,33.17,986
2022-07-22,PROD_047,Home & Garden,208,15.94,0,0,4,7,65.4,16.69,232
2022-07-23,PROD_047,Home & Garden,194,55.55,0,0,5,7,50.2,53.03,154
2022-07-24,PROD_047,Home & Garden,251,83.47,1,0,6,7,56.3,88.25,299
2022-07-25,PROD_047,Home & Garden,254,36.17,1,0,0,7,51.1,35.11,523
2022-07-26,PROD_047,Home & Garden,420,54.56,1,0,1,7,54.5,51.84,171
2022-07-27,PROD_047,Home & Garden,372,58.14,1,0,2,7,48.2,62.61,570
2022-07-28,PROD_047,Home & Garden,384,70.53,1,0,3,7,52.5,74.24,272
2022-07-29,PROD_047,Home & Garden,309,84.18,0,0,4,7,47.0,90.17,500
2022-07-30,PROD_047,Home & Garden,156,64.24,0,0,5,7,40.3,73.47,929
2022-07-31,PROD_047,Home & Garden,174,27.94,0,0,6,7,49.2,30.9,440
2022-08-01,PROD_047,Home & Garden,238,37.59,0,0,0,8,54.9,39.08,475
2022-08-02,PROD_047,Home & Garden,244,39.73,0,0,1,8,45.8,38.79,634
2022-08-03,PROD_047,Home & Garden,290,16.12,1,0,2,8,49.9,15.4,544
2022-08-04,PROD_047,Home & Garden,219,105.04,0,0,3,8,50.5,107.86,593
2022-08-05,PROD_047,Home & Garden,269,59.63,0,0,4,8,55.7,62.82,713
2022-08-06,PROD_047,Home & Garden,169,64.57,0,0,5,8,51.2,72.39,656
2022-08-07,PROD_047,Home & Garden,158,49.34,0,0,6,8,59.9,47.02,718
2022-08-08,PROD_047,Home & Garden,228,11.08,0,0,0,8,49.0,11.51,336
2022-08-09,PROD_047,Home & Garden,244,16.42,0,0,1,8,45.8,18.56,632
2022-08-10,PROD_047,Home & Garden,221,18.61,0,0,2,8,49.1,17.85,765
2022-08-11,PROD_047,Home & Garden,244,44.55,0,0,3,8,44.8,47.72,759
2022-08-12,PROD_047,Home & Garden,253,90.27,0,0,4,8,50.4,88.14,128
2022-08-13,PROD_047,Home & Garden,184,89.12,0,0,5,8,60.3,97.2,729
2022-08-14,PROD_047,Home & Garden,173,43.26,1,0,6,8,49.9,45.63,384
2022-08-15,PROD_047,Home & Garden,250,76.42,0,0,0,8,46.7,84.1,187
2022-08-16,PROD_047,Home & Garden,228,60.71,0,0,1,8,50.2,66.93,396
2022-08-17,PROD_047,Home & Garden,322,18.15,1,0,2,8,45.9,20.14,974
2022-08-18,PROD_047,Home & Garden,333,60.28,1,0,3,8,43.0,60.28,844
2022-08-19,PROD_047,Home & Garden,271,12.89,0,0,4,8,51.7,14.61,576
2022-08-20,PROD_047,Home & Garden,123,98.59,0,0,5,8,49.0,98.88,166
2022-08-21,PROD_047,Home & Garden,196,85.29,0,0,6,8,44.9,85.34,525
2022-08-22,PROD_047,Home & Garden,287,40.85,1,0,0,8,45.1,44.05,982
2022-08-23,PROD_047,Home & Garden,211,96.8,0,0,1,8,36.2,99.13,830
2022-08-24,PROD_047,Home & Garden,172,12.86,0,0,2,8,49.3,14.23,354
2022-08-25,PROD_047,Home & Garden,224,19.21,0,0,3,8,44.9,20.73,116
2022-08-26,PROD_047,Home & Garden,247,49.07,0,0,4,8,41.9,48.96,217
2022-08-27,PROD_047,Home & Garden,135,37.55,0,0,5,8,49.8,40.33,998
2022-08-28,PROD_047,Home & Garden,163,32.27,0,0,6,8,43.5,34.05,999
2022-08-29,PROD_047,Home & Garden,243,63.05,0,0,0,8,45.0,69.44,539
2022-08-30,PROD_047,Home & Garden,201,41.22,0,0,1,8,55.0,45.52,368
2022-08-31,PROD_047,Home & Garden,263,55.51,0,0,2,8,43.8,57.15,226
2022-09-01,PROD_047,Home & Garden,254,56.08,0,0,3,9,30.1,55.72,122
2022-09-02,PROD_047,Home & Garden,178,71.13,0,0,4,9,41.6,78.07,364
2022-09-03,PROD_047,Home & Garden,135,59.95,0,0,5,9,29.9,66.81,723
2022-09-04,PROD_047,Home & Garden,177,97.47,1,0,6,9,45.4,109.33,325
2022-09-05,PROD_047,Home & Garden,229,15.39,0,0,0,9,42.1,15.02,720
2022-09-06,PROD_047,Home & Garden,291,11.66,1,0,1,9,41.4,12.22,349
2022-09-07,PROD_047,Home & Garden,206,59.77,0,0,2,9,38.0,66.01,970
2022-09-08,PROD_047,Home & Garden,176,32.71,0,0,3,9,35.1,36.73,387
2022-09-09,PROD_047,Home & Garden,204,27.74,0,0,4,9,47.4,26.95,231
2022-09-10,PROD_047,Home & Garden,101,16.05,0,0,5,9,47.4,15.73,481
2022-09-11,PROD_047,Home & Garden,128,64.68,0,0,6,9,32.5,72.29,222
2022-09-12,PROD_047,Home & Garden,167,35.45,0,0,0,9,42.1,34.3,458
2022-09-13,PROD_047,Home & Garden,217,54.63,0,0,1,9,41.6,55.14,673
2022-09-14,PROD_047,Home & Garden,245,70.63,0,0,2,9,44.1,75.41,486
2022-09-15,PROD_047,Home & Garden,114,69.18,0,0,3,9,34.4,75.18,503
2022-09-16,PROD_047,Home & Garden,203,28.61,0,0,4,9,37.7,30.86,115
2022-09-17,PROD_047,Home & Garden,143,15.39,0,0,5,9,32.4,16.88,865
2022-09-18,PROD_047,Home & Garden,180,49.28,1,0,6,9,38.3,50.82,165
2022-09-19,PROD_047,Home & Garden,228,58.81,0,0,0,9,35.8,59.88,349
2022-09-20,PROD_047,Home & Garden,354,38.04,1,0,1,9,39.1,43.71,838
2022-09-21,PROD_047,Home & Garden,244,52.86,1,0,2,9,43.6,54.31,311
2022-09-22,PROD_047,Home & Garden,192,17.22,0,0,3,9,43.3,17.59,930
2022-09-23,PROD_047,Home & Garden,195,82.14,0,0,4,9,37.1,88.17,589
2022-09-24,PROD_047,Home & Garden,136,20.94,0,0,5,9,36.7,21.17,158
2022-09-25,PROD_047,Home & Garden,169,46.38,0,0,6,9,47.1,45.28,131
2022-09-26,PROD_047,Home & Garden,181,27.62,0,0,0,9,47.0,31.25,719
2022-09-27,PROD_047,Home & Garden,204,59.59,0,0,1,9,48.2,61.3,811
2022-09-28,PROD_047,Home & Garden,217,13.67,0,0,2,9,31.6,14.31,842
2022-09-29,PROD_047,Home & Garden,185,49.6,0,0,3,9,42.5,49.86,204
2022-09-30,PROD_047,Home & Garden,205,58.34,0,0,4,9,35.9,60.59,682
2022-10-01,PROD_047,Home & Garden,111,81.88,0,0,5,10,36.5,87.93,586
2022-10-02,PROD_047,Home & Garden,140,17.09,0,0,6,10,36.9,17.73,545
2022-10-03,PROD_047,Home & Garden,215,107.32,0,0,0,10,40.6,102.72,854
2022-10-04,PROD_047,Home & Garden,236,81.31,1,0,1,10,43.4,80.92,855
2022-10-05,PROD_047,Home & Garden,207,74.83,0,0,2,10,40.1,82.08,957
2022-10-06,PROD_047,Home & Garden,255,83.36,0,0,3,10,43.0,87.86,994
2022-10-07,PROD_047,Home & Garden,182,42.52,0,0,4,10,31.4,41.67,653
2022-10-08,PROD_047,Home & Garden,124,73.6,0,0,5,10,35.8,73.95,502
2022-10-09,PROD_047,Home & Garden,125,21.31,0,0,6,10,39.7,22.63,137
2022-10-10,PROD_047,Home & Garden,188,11.04,0,0,0,10,49.5,10.8,710
2022-10-11,PROD_047,Home & Garden,141,15.8,0,0,1,10,38.9,16.66,637
2022-10-12,PROD_047,Home & Garden,243,76.39,0,0,2,10,41.1,79.68,675
2022-10-13,PROD_047,Home & Garden,263,17.43,0,0,3,10,40.9,18.4,532
2022-10-14,PROD_047,Home & Garden,196,84.31,0,0,4,10,46.7,96.07,326
2022-10-15,PROD_047,Home & Garden,150,17.88,0,0,5,10,38.1,20.34,801
2022-10-16,PROD_047,Home & Garden,156,88.62,1,0,6,10,39.1,96.21,575
2022-10-17,PROD_047,Home & Garden,259,61.26,0,0,0,10,35.9,63.52,318
2022-10-18,PROD_047,Home & Garden,176,53.53,0,0,1,10,48.7,60.17,301
2022-10-19,PROD_047,Home & Garden,194,27.67,0,0,2,10,44.0,31.57,499
2022-10-20,PROD_047,Home & Garden,261,83.3,0,0,3,10,47.3,92.33,143
2022-10-21,PROD_047,Home & Garden,223,89.82,0,0,4,10,40.0,93.02,941
2022-10-22,PROD_047,Home & Garden,137,101.72,0,0,5,10,38.4,111.31,165
2022-10-23,PROD_047,Home & Garden,157,43.82,0,0,6,10,43.2,44.56,486
2022-10-24,PROD_047,Home & Garden,219,56.37,0,0,0,10,36.5,59.67,984
2022-10-25,PROD_047,Home & Garden,231,26.13,0,0,1,10,45.3,25.44,425
2022-10-26,PROD_047,Home & Garden,313,36.32,0,0,2,10,30.3,36.91,101
2022-10-27,PROD_047,Home & Garden,217,76.12,0,0,3,10,43.1,75.25,331
2022-10-28,PROD_047,Home & Garden,209,45.62,0,0,4,10,48.8,50.9,440
2022-10-29,PROD_047,Home & Garden,177,100.69,0,0,5,10,42.4,113.49,790
2022-10-30,PROD_047,Home & Garden,159,68.99,0,0,6,10,42.9,76.95,902
2022-10-31,PROD_047,Home & Garden,241,41.48,1,0,0,10,37.0,44.29,554
2022-11-01,PROD_047,Home & Garden,190,66.06,0,0,1,11,40.5,66.95,122
2022-11-02,PROD_047,Home & Garden,264,43.54,1,0,2,11,54.4,44.65,617
2022-11-03,PROD_047,Home & Garden,226,32.54,0,0,3,11,48.3,33.88,291
2022-11-04,PROD_047,Home & Garden,245,91.7,0,0,4,11,43.0,88.61,827
2022-11-05,PROD_047,Home & Garden,146,75.86,0,0,5,11,36.9,74.13,808
2022-11-06,PROD_047,Home & Garden,203,80.04,1,0,6,11,39.4,80.51,839
2022-11-07,PROD_047,Home & Garden,285,69.05,0,0,0,11,44.8,65.64,612
2022-11-08,PROD_047,Home & Garden,202,68.5,0,0,1,11,44.7,68.57,793
2022-11-09,PROD_047,Home & Garden,222,100.08,0,0,2,11,36.7,97.48,276
2022-11-10,PROD_047,Home & Garden,232,31.16,0,0,3,11,40.1,29.91,631
2022-11-11,PROD_047,Home & Garden,214,59.3,0,0,4,11,41.8,58.19,162
2022-11-12,PROD_047,Home & Garden,144,91.2,0,0,5,11,47.5,96.0,508
2022-11-13,PROD_047,Home & Garden,196,41.42,0,0,6,11,40.5,44.59,749
2022-11-14,PROD_047,Home & Garden,198,27.66,0,0,0,11,39.8,29.21,307
2022-11-15,PROD_047,Home & Garden,275,53.21,0,0,1,11,47.6,57.68,877
2022-11-16,PROD_047,Home & Garden,273,35.18,0,0,2,11,44.9,34.19,166
2022-11-17,PROD_047,Home & Garden,252,65.9,0,0,3,11,47.9,71.39,863
2022-11-18,PROD_047,Home & Garden,347,23.75,1,0,4,11,45.1,25.24,853
2022-11-19,PROD_047,Home & Garden,192,80.31,0,0,5,11,45.8,89.94,728
2022-11-20,PROD_047,Home & Garden,151,41.68,0,0,6,11,47.0,45.41,161
2022-11-21,PROD_047,Home & Garden,272,74.04,0,1,0,11,48.6,79.11,453
2022-11-22,PROD_047,Home & Garden,393,94.52,1,1,1,11,48.3,101.8,389
2022-11-23,PROD_047,Home & Garden,356,63.98,1,1,2,11,39.7,62.38,535
2022-11-24,PROD_047,Home & Garden,220,81.48,0,1,3,11,46.9,87.97,144
2022-11-25,PROD_047,Home & Garden,440,29.1,0,1,4,11,42.4,28.19,844
2022-11-26,PROD_047,Home & Garden,266,91.74,0,1,5,11,44.4,99.2,625
2022-11-27,PROD_047,Home & Garden,224,76.54,0,1,6,11,43.9,73.47,570
2022-11-28,PROD_047,Home & Garden,307,10.75,1,0,0,11,55.1,11.85,622
2022-11-29,PROD_047,Home & Garden,242,42.17,0,0,1,11,54.1,44.66,204
2022-11-30,PROD_047,Home & Garden,240,46.58,0,0,2,11,46.9,46.71,838
2022-12-01,PROD_047,Home & Garden,276,27.86,0,0,3,12,49.6,26.82,284
2022-12-02,PROD_047,Home & Garden,264,40.61,0,0,4,12,56.2,41.66,347
2022-12-03,PROD_047,Home & Garden,204,19.84,0,0,5,12,51.2,19.15,476
2022-12-04,PROD_047,Home & Garden,202,80.37,1,0,6,12,46.4,91.17,619
2022-12-05,PROD_047,Home & Garden,221,97.75,0,0,0,12,58.8,98.46,991
2022-12-06,PROD_047,Home & Garden,244,70.59,0,0,1,12,47.9,77.02,601
2022-12-07,PROD_047,Home & Garden,293,91.44,0,0,2,12,58.1,104.89,808
2022-12-08,PROD_047,Home & Garden,229,109.28,0,0,3,12,49.8,109.39,230
2022-12-09,PROD_047,Home & Garden,498,36.16,1,0,4,12,51.6,34.87,424
2022-12-10,PROD_047,Home & Garden,231,102.68,1,0,5,12,50.0,114.62,127
2022-12-11,PROD_047,Home & Garden,249,70.64,0,0,6,12,56.0,68.88,584
2022-12-12,PROD_047,Home & Garden,305,99.5,0,0,0,12,55.3,97.82,713
2022-12-13,PROD_047,Home & Garden,251,98.27,0,0,1,12,57.8,94.8,182
2022-12-14,PROD_047,Home & Garden,410,83.69,1,0,2,12,46.5,89.17,206
2022-12-15,PROD_047,Home & Garden,350,13.1,1,0,3,12,56.0,14.95,811
2022-12-16,PROD_047,Home & Garden,325,85.39,0,0,4,12,47.0,81.36,328
2022-12-17,PROD_047,Home & Garden,115,55.53,0,0,5,12,51.3,62.12,807
2022-12-18,PROD_047,Home & Garden,171,40.61,0,0,6,12,46.4,40.22,497
2022-12-19,PROD_047,Home & Garden,445,81.53,1,0,0,12,60.0,87.95,733
2022-12-20,PROD_047,Home & Garden,313,22.55,0,0,1,12,57.3,24.08,909
2022-12-21,PROD_047,Home & Garden,582,37.24,1,1,2,12,56.2,42.08,539
2022-12-22,PROD_047,Home & Garden,398,83.83,0,1,3,12,58.0,82.18,265
2022-12-23,PROD_047,Home & Garden,502,59.58,0,1,4,12,45.3,58.64,543
2022-12-24,PROD_047,Home & Garden,326,38.68,0,1,5,12,56.5,38.04,998
2022-12-25,PROD_047,Home & Garden,334,46.34,0,1,6,12,65.1,45.49,266
2022-12-26,PROD_047,Home & Garden,335,22.75,0,1,0,12,60.8,24.89,655
2022-12-27,PROD_047,Home & Garden,432,49.0,1,1,1,12,60.5,50.53,538
2022-12-28,PROD_047,Home & Garden,518,92.91,1,1,2,12,60.6,93.02,825
2022-12-29,PROD_047,Home & Garden,471,43.67,0,1,3,12,49.6,42.79,686
2022-12-30,PROD_047,Home & Garden,433,73.07,0,1,4,12,57.1,76.32,255
2022-12-31,PROD_047,Home & Garden,410,48.72,1,1,5,12,53.7,51.61,965
2023-01-01,PROD_047,Home & Garden,206,33.94,0,0,6,1,66.2,34.26,602
2023-01-02,PROD_047,Home & Garden,441,33.49,1,0,0,1,59.1,35.25,162
2023-01-03,PROD_047,Home & Garden,398,100.23,1,0,1,1,58.9,95.79,407
2023-01-04,PROD_047,Home & Garden,289,47.33,0,0,2,1,61.0,48.3,570
2023-01-05,PROD_047,Home & Garden,276,59.87,0,0,3,1,64.8,67.68,188
2023-01-06,PROD_047,Home & Garden,300,44.54,0,0,4,1,60.2,50.45,108
2023-01-07,PROD_047,Home & Garden,192,70.18,0,0,5,1,58.1,69.61,420
2023-01-08,PROD_047,Home & Garden,170,88.17,0,0,6,1,61.2,92.23,429
2023-01-09,PROD_047,Home & Garden,411,84.04,1,0,0,1,56.7,79.86,326
2023-01-10,PROD_047,Home & Garden,516,92.06,1,0,1,1,61.4,92.35,621
2023-01-11,PROD_047,Home & Garden,289,26.65,0,0,2,1,68.4,28.14,856
2023-01-12,PROD_047,Home & Garden,354,55.57,0,0,3,1,58.9,63.28,132
2023-01-13,PROD_047,Home & Garden,285,35.81,0,0,4,1,66.8,39.12,511
2023-01-14,PROD_047,Home & Garden,213,74.29,0,0,5,1,68.7,81.93,719
2023-01-15,PROD_047,Home & Garden,221,13.29,0,0,6,1,66.4,12.67,884
2023-01-16,PROD_047,Home & Garden,407,52.3,1,0,0,1,63.9,56.52,656
2023-01-17,PROD_047,Home & Garden,459,60.94,1,0,1,1,58.2,58.39,963
2023-01-18,PROD_047,Home & Garden,423,99.35,0,0,2,1,63.5,112.35,795
2023-01-19,PROD_047,Home & Garden,485,58.02,1,0,3,1,67.1,61.11,179
2023-01-20,PROD_047,Home & Garden,348,91.62,0,0,4,1,68.6,104.52,831
2023-01-21,PROD_047,Home & Garden,212,69.88,0,0,5,1,69.7,70.54,915
2023-01-22,PROD_047,Home & Garden,269,26.53,1,0,6,1,60.8,26.74,750
2023-01-23,PROD_047,Home & Garden,270,102.88,0,0,0,1,68.8,98.08,886
2023-01-24,PROD_047,Home & Garden,251,36.35,0,0,1,1,69.2,34.92,524
2023-01-25,PROD_047,Home & Garden,345,30.17,0,0,2,1,61.0,30.55,715
2023-01-26,PROD_047,Home & Garden,389,75.24,0,0,3,1,61.6,82.78,982
2023-01-27,PROD_047,Home & Garden,395,13.48,0,0,4,1,60.3,14.53,556
2023-01-28,PROD_047,Home & Garden,275,47.23,0,0,5,1,65.8,52.4,852
2023-01-29,PROD_047,Home & Garden,225,65.92,0,0,6,1,61.9,75.0,238
2023-01-30,PROD_047,Home & Garden,470,102.23,1,0,0,1,72.9,116.52,592
2023-01-31,PROD_047,Home & Garden,321,50.94,0,0,1,1,72.3,54.02,539
2023-02-01,PROD_047,Home & Garden,316,75.12,0,0,2,2,70.9,78.69,477
2023-02-02,PROD_047,Home & Garden,345,88.04,0,0,3,2,68.9,96.35,703
2023-02-03,PROD_047,Home & Garden,351,81.22,0,0,4,2,66.2,90.48,768
2023-02-04,PROD_047,Home & Garden,307,52.7,0,0,5,2,78.2,57.84,748
2023-02-05,PROD_047,Home & Garden,316,33.67,0,0,6,2,72.8,34.86,791
2023-02-06,PROD_047,Home & Garden,348,34.53,0,0,0,2,63.6,39.62,914
2023-02-07,PROD_047,Home & Garden,357,26.06,0,0,1,2,61.8,27.92,259
2023-02-08,PROD_047,Home & Garden,297,62.36,0,0,2,2,73.6,64.38,786
2023-02-09,PROD_047,Home & Garden,328,75.52,0,0,3,2,82.0,78.88,116
2023-02-10,PROD_047,Home & Garden,387,35.13,1,0,4,2,70.6,33.44,408
2023-02-11,PROD_047,Home & Garden,242,15.4,0,0,5,2,71.4,16.54,133
2023-02-12,PROD_047,Home & Garden,221,41.16,0,0,6,2,84.9,47.03,776
2023-02-13,PROD_047,Home & Garden,366,78.09,0,0,0,2,61.4,86.85,558
2023-02-14,PROD_047,Home & Garden,405,74.13,0,0,1,2,75.7,79.8,785
2023-02-15,PROD_047,Home & Garden,383,63.24,0,0,2,2,83.9,70.23,836
2023-02-16,PROD_047,Home & Garden,558,40.15,1,0,3,2,77.9,39.74,217
2023-02-17,PROD_047,Home & Garden,380,53.69,0,0,4,2,79.8,60.13,859
2023-02-18,PROD_047,Home & Garden,266,53.59,0,0,5,2,79.1,59.58,155
2023-02-19,PROD_047,Home & Garden,315,57.21,0,0,6,2,76.5,60.86,538
2023-02-20,PROD_047,Home & Garden,221,46.67,0,0,0,2,74.4,44.65,297
2023-02-21,PROD_047,Home & Garden,336,27.52,0,0,1,2,82.9,26.57,282
2023-02-22,PROD_047,Home & Garden,344,89.99,0,0,2,2,72.4,92.94,193
2023-02-23,PROD_047,Home & Garden,399,36.89,0,0,3,2,75.8,36.42,555
2023-02-24,PROD_047,Home & Garden,301,85.33,0,0,4,2,79.0,96.28,173
2023-02-25,PROD_047,Home & Garden,290,94.48,0,0,5,2,82.5,101.95,719
2023-02-26,PROD_047,Home & Garden,278,52.42,1,0,6,2,69.3,53.43,396
2023-02-27,PROD_047,Home & Garden,402,91.78,0,0,0,2,84.1,90.38,862
